scully_lines,season,episode
"SCULLY:    (on phone)   Yes... Okay. All right  All right, thank you.  ",7,8
SCULLY:    He's still in the city lockup where he's been since we arrested him last night.  It certainly doesn't look like he did this.  Lots of fingerprints.  ,7,8
SCULLY:    Yeah.  ,7,8
SCULLY:    Does it?  ,7,8
SCULLY:    Cissy Alvarez.  Convicted bank robber.  ,7,8
SCULLY:    Well... saving up for a rainy day?  ,7,8
SCULLY:    Billy LaBonge.  ,7,8
SCULLY:    I think releasing these two may be a bit premature.  ,7,8
SCULLY:    Last night the Cradock Marine Bank was robbed of $1.8 million.  This morning that entire amount was found in the possession of Mr. Cissy Alvarez.  ,7,8
SCULLY:    He'll need a good lawyer.  ,7,8
SCULLY:    That's what you wanted us to think.  ,7,8
SCULLY:    It was a setup from the start.  You played poker with him and you made sure that you lost big.  ,7,8
SCULLY:    LaBonge planted Alvarez's marker in Maleeni's van and made sure we found it   (Flashback of MULDER looking at the marker)   and then you used Alvarez's greed in order to ensnare him and then orchestrated the attempted bank robbery in order to implicate him.  ,7,8
"SCULLY:    And then last night the two of you robbed the bank, and planted the money at ALVAREZ's place.   (Flashback of money falling out of the ceiling)  ",7,8
"SCULLY:    With your expertise at sleight of hand, pick pocketing, and escapology I think you were both able to get out of here by pilfering a guard's key.  ",7,8
SCULLY:    We saw through their magic.  ,7,8
SCULLY:    (surprised)  You picked his pocket?  ,7,8
SCULLY:    What are you talking about?  ,7,8
SCULLY:    We were the last piece of the puzzle.  ,7,8
"SCULLY:    You know, Mulder, there's still one thing that you haven't explained.  ",7,8
SCULLY:    How the Amazing Maleeni was able to turn his head completely around.  ,7,8
SCULLY:    I do.  I'll show you.  Observe.  ,7,8
SCULLY:    Well... magic.  ,7,8
SCULLY:    Snakes.  ,7,9
"SCULLY:    Oh, my God.  ",7,9
SCULLY:    But it says here that he was found dead in his car.  ,7,9
"SCULLY:    But, uh, what happened to all the snakes?  ",7,9
"SCULLY:    So you think that, uh... Mr. Chirp was murdered?  ",7,9
"SCULLY:    Maybe it's symbolic.  I mean, serpents and religion have gone hand in hand.  They've represented the temptation of Eve-- Original Sin. They've been feared and hated throughout history as they've been thought to embody Satan-- to serve Evil itself.  ",7,9
"SCULLY:    These particular serpents actually were serving Evil? (""looks"" at him)  Are you going to type that on our travel request?  ",7,9
SCULLY:    But...?  ,7,9
SCULLY:    Animus enough to motivate a murder?  ,7,9
SCULLY:    Snake handling.  I didn't learn that in catechism class.  ,7,9
SCULLY:    The nearest one?  Probably ten miles from here.  ,7,9
"SCULLY:    Rattlesnakes and medieval visions of damnation.  Well, I for one, feel a whole lot closer to God.  ",7,9
"SCULLY:    Or believing in flying saucers, for that matter.  ",7,9
SCULLY:    Something slithery?  ,7,9
SCULLY:    Why is it empty?  ,7,9
"SCULLY:    (nervously, holding out her badge, not taking her eyes off the snakes)   Reverend Enoch O'Connor, we're Federal Agents.  We're, uh... with the FBI.  ",7,9
SCULLY:    (still nervous)   We're here to ask you questions about a former member of your church--  Jared Chirp.  ,7,9
SCULLY:    A test?  What do you mean?  ,7,9
SCULLY:    Are you speaking about the Devil's test or your test?  ,7,9
"SCULLY:    Tennessee.  Snakes.  Thank you, Mulder.  Thank you so much. I say we arrest him and catch the first flight out of here.  ",7,9
"SCULLY:    Well, Mulder, there are other people in his congregation.  ",7,9
"SCULLY:    (gently)  Gracie we're investigating the leader of your former church, Enoch O'Connor.  We believe that he may have had something to do with what happened here tonight.  ",7,9
"SCULLY:    Gracie, that sounds like something that Reverend O'Connor might say.  Now, you're not a member of that congregation anymore. And I understand that's because you're someone who thinks for herself.  ",7,9
SCULLY:    I think I'll check around back.  ,7,9
SCULLY:   Oh!!  ,7,9
SCULLY:    Gracie.  You still don't believe your father did it?  ,7,9
SCULLY:    I guess it's looking less and less like he's a suspect.  ,7,9
"SCULLY:    Well, if so, Mulder, the jury's still out.  I just spoke to his doctors.  It's a toss-up as to whether he's going to pull through this.  ",7,9
SCULLY:    He's not receiving it.  ,7,9
"SCULLY:    Gracie stepped in.  She's trying to forbid treatment on religious grounds.  It's not clear whether she has a legal claim to do it, but she says that it's up to God as to whether he lives or dies.  ",7,9
"SCULLY:  (she nods slightly)    Well, more to the point, Mulder, what if she did this?  She told me that her father would be judged as he deserves.  ",7,9
"SCULLY:    Well, she grew up around snakes, Mulder.  Who's to say she isn't every bit as adept at handling them as he is?  ",7,9
"SCULLY:    So, what's he scared of?  ",7,9
"SCULLY:    Though I don't understand it, O'Connor's church exerts a strong pull on these people.  ",7,9
"SCULLY:    It's an intolerant culture, Mulder.  ",7,9
"SCULLY:    You're saying that you, Fox Mulder, would welcome someone telling you what to believe?  ",7,9
"SCULLY:    Which turns out to be more or less the case.  Based on this, that means that Jared can't be the father of Gracie's baby.  ",7,9
SCULLY:    So maybe he was killed because he discovered the truth.  ,7,9
SCULLY:    How could Gracie have possibly gotten him out of here?  ,7,9
"SCULLY:    Mulder, he was on his deathbed; that's impossible.  And besides, what's his motivation?  ",7,9
"SCULLY:    (shocked, but understanding)  Enoch O'Connor is.  ",7,9
SCULLY:    How is she?  ,7,9
SCULLY:  (to the COP)  What happened here?  Where's the baby?  ,7,9
SCULLY:    Snakes. (to WOMAN)    She gave birth to snakes.  ,7,9
SCULLY:    Where are you going?  ,7,9
"SCULLY:    Gracie, it's Agent Scully.  We're taking you to the doctor right now, okay?  ",7,9
"SCULLY:    Can you tell me what happened, Gracie?  ",7,9
"SCULLY:    You're safe, Gracie.  My partner's gone after him. Gracie, you're going to be okay.  He can't hurt you anymore.  ",7,9
SCULLY:    Where's Mulder?  ,7,9
SCULLY:    Mulder?!  ,7,9
SCULLY:    Still no trace...  even though every law enforcement agency in Tennessee's out looking for him.  ,7,9
"SCULLY:    He's just a man, Mulder.  Just like O'Connor.  ",7,9
"SCULLY:    I'd say if it was, you passed with flying colors.  You're alive, aren't you?  ",7,9
SCULLY:    Mulder?  ,7,10
SCULLY:    What are you doing?  ,7,10
SCULLY:    About?  ,7,10
SCULLY:    Mind if I turn on a light?  ,7,10
SCULLY:    Skinner is royally pissed.  At you.  ,7,10
"SCULLY:    He expected a report at noon.  He waited.  Now he sent me to find you, to get it.  ",7,10
SCULLY:    They had to move on the case.  The media got wind of the police findings and they're going to broadcast them.  The parents are being held for further questioning.  ,7,10
SCULLY:    The facts would say otherwise.  There's no sign of a break-in.  Both parents were home when the girl disappeared.  ,7,10
SCULLY:    Why?  ,7,10
SCULLY:    Is it the media or just our own morbid fascination with the killing of an innocent?  ,7,10
"SCULLY:    What are you doing, Mulder?  ",7,10
SCULLY:    That's not what I mean.  You're personalizing this case.  You're identifying with your sister.  ,7,10
SCULLY:    There are a lot of good agents up there in Skinner's office who do not have the patience for this.  ,7,10
"SCULLY:    You told them that they were wrong, Mulder.  ",7,10
SCULLY:    Why did you do it?  ,7,10
"SCULLY:    That was utterly irresponsible, Mulder.  It was out of line and it was without any basis in reality.  ",7,10
SCULLY:    She was convicted in a court of law.  ,7,10
"SCULLY:    I can't explain it, Mulder, but you're doing exactly what I said.  You're personalizing this case.  ",7,10
SCULLY:    How?  ,7,10
"SCULLY:    What if they're dead, Mulder?  Don't go looking for something you don't want to find.  ",7,10
SCULLY:    Sir?  ,7,10
SCULLY:    I need to have a word with Agent Mulder.  ,7,10
"SCULLY:    No, it can't, sir.  ",7,10
"SCULLY:    (softly)   Mulder, your mom's dead.  ",7,10
SCULLY:    Mulder?  ,7,10
SCULLY:    What is it?  ,7,10
SCULLY:    Was there a note?  ,7,10
SCULLY:    Mulder...  ,7,10
SCULLY:    We never truly know why.  ,7,10
SCULLY:    Who?  ,7,10
"SCULLY:    (rising, pleading)   Oh, no, Mulder.  Please don't ask me to do this.  ",7,10
"SCULLY:    An autopsy, Mulder?  I mean, it's one thing on a stranger but you're my friend, and she's your mother...  ",7,10
"SCULLY:    How could she know that, Mulder?  ",7,10
SCULLY:    (walking toward him)  Mulder...  ,7,10
"SCULLY:    Your mother killed herself, Mulder.  I conducted the autopsy.  She was dying of an incurable disease.  An untreatable and horribly disfiguring disease called Paget's Carcinoma.  She knew it.  There were doctor's records.  She didn't want to live.  ",7,10
SCULLY:    Mulder   ,7,10
"SCULLY:    Mulder, she was trying to tell you to stop.  To stop looking for your sister. She was just trying to take away your pain.  ",7,10
SCULLY:    Hi.  ,7,10
SCULLY:    It's been a hard night for him.  ,7,10
SCULLY:    It's not a good...  ,7,10
"SCULLY:    Well, then you better book three.  ",7,10
"SCULLY:    Mulder, we just got here.  ",7,10
SCULLY:    How do you know that?  ,7,10
"SCULLY:    Well, what about the handwritten note?  ",7,10
SCULLY:    Santa Claus.  ,7,10
SCULLY:    Stop.  Turn around.  ,7,10
SCULLY:    It's Amber Lynn LaPierre.  This tape was dated two days before her disappearance.  ,7,10
SCULLY:    What's your name?  ,7,10
SCULLY:    You're under arrest.  You have the right to remain silent.  If you give up the right to remain silent anything you say can and will be used against you in a court of law. You have the right to speak with an attorney and to have the attorney present during questioning.  If you so desire...  ,7,10
SCULLY:    You're personalizing this case.  You're identifying with your sister.  ,7,11
"SCULLY:    Mulder, your mom's dead.  ",7,11
SCULLY:    She killed herself.  ,7,11
SCULLY:    You're under arrest.  ,7,11
"SCULLY:    (deep breath)   Ed Truelove was 19 when he committed his first murder.  He was working as a janitor at an elementary school and they needed someone to play Santa Claus.  He never got over the feelings it aroused. He's admitted to all of it, Mulder.  24 separate murders.  (no response) But he refuses to take blame for Amber Lynn LaPierre.  (she glances at the videtape image)   I was just handed the preliminary forensics report.  (she puts it on the desk)   Her body was not one of those found in the graves. (MULDER continues looking at the pictures)  Mulder, I know you wanted to find her out there.  ",7,11
SCULLY:    I'm talking about your sister.  (MULDER sits up and stretches his neck.)   I know that's who you're looking for.  ,7,11
SCULLY:    Do we know each other?  ,7,11
"SCULLY:    Mr. Piller, are you part of this investigation?  ",7,11
SCULLY:    You're a police psychic.  ,7,11
"SCULLY:    Mr. Piller, you have some interesting references here.  You've, uh, worked with law enforcements in Kashmir, India, Myanmar, Afghanistan, Pakistan, Khyber Pass...  ",7,11
SCULLY:    And did you recover them?  ,7,11
"SCULLY:    Thank you, Mr. Piller, but we have real work to be done.  ",7,11
SCULLY:    Please excuse us.  ,7,11
"SCULLY:    Mulder...  Mulder, please.  ",7,11
"SCULLY:    Mulder, you have been through so much in such a short time -- the death of your mother and the feelings it's brought up for your sister -- you're vulnerable right now.  ",7,11
"SCULLY:    Yes, but this man isn't going to help us find her by his own admission.  ",7,11
"SCULLY:    Because it's foolproof, Mulder.  Nobody is going to disprove it if there's no body.  I mean, that's exactly what this man does.  He gives a, a comforting explanation that a train wreck or an earthquake that everyone can live with but the fact is the bodies are still buried.  ",7,11
SCULLY:    Like your sister.  Mulder...  You told me that all you wanted was for this to be over.  ,7,11
"SCULLY:    Well, then I'm going back to Washington.  There's nothing more to be done here.  ",7,11
SCULLY:    Suspicious of what?  ,7,11
